"Guild","b1_mean","b1_sd","b1_lo","b1_hi","b1_covered","range_mean","range_lo","range_hi","range_covered","sigma_mean","sigma_lo","sigma_hi","sigma_covered","WAIC_cov","WAIC_null","Delta_WAIC","logCPO"
"Cave",-1.44037262877787,0.24171838089393,-1.91413194973131,-0.966613307824432,FALSE,2.54756068932385,1.02886694100951,4.49848232676832,TRUE,0.760610034474236,1.01433078480815,2.12096259438216,TRUE,84.2615286222627,92.6893052156979,8.42777659343524,-42.1826444545785
"Cave",-2.49275011027905,0.296441794939185,-3.07376535187226,-1.91173486868583,TRUE,2.25915223392635,1.19730239487422,3.53800558374669,TRUE,0.859661351156149,1.09421313960043,1.88095868741094,TRUE,-448.606815405777,-430.846874074804,17.7599413309729,221.65828211798
"Cave",-3.55907628741406,0.346958071854193,-4.23910161239373,-2.87905096243438,FALSE,7.29499319740617,2.52013660438934,13.6214299645996,FALSE,1.71706047623886,1.58749381239403,3.69072214676201,TRUE,-1165.61185165561,-1084.32978451283,81.2820671427812,578.761390751266
"Cave",-2.03538549763516,0.31749287106817,-2.65766009027699,-1.41311090499333,TRUE,4.0210424555701,1.78122692825958,6.87011125451065,FALSE,1.16494151195708,1.33462613801003,2.62108970745197,TRUE,-358.486646430552,-342.17514940922,16.3114970213324,177.530435406286
"Cave",-2.17095581089409,0.199017013288757,-2.56102198925078,-1.78088963253739,TRUE,2.20145591383569,1.00320859192951,3.68051793431233,TRUE,0.552031438764427,1.00160301114239,1.91846760053756,FALSE,-518.094381526046,-489.927858984243,28.1665225418031,258.695807456302
"Cave",-1.56187222557961,0.263245455650572,-2.07782383774857,-1.04592061341066,TRUE,2.75662838568265,1.42272014650548,4.37956529573373,TRUE,0.963288970120452,1.1927783308333,2.09274109620223,TRUE,-364.434586575347,-363.308260410563,1.12632616478442,180.944188595095
"Cave",-1.81954555760584,0.257527629309836,-2.32429043607711,-1.31480067913458,TRUE,3.98067997869534,1.47156071919454,7.35025048903729,TRUE,0.889863168963849,1.21307902429913,2.71113453908826,TRUE,-245.844754407899,-225.672597370219,20.1721570376798,122.638515806437
"Cave",-1.95454886858388,0.220952677322199,-2.38760815842309,-1.52148957874467,TRUE,3.1909667876258,1.28660656393762,5.66163181655682,TRUE,0.653170759300685,1.13428680850022,2.37941837778832,FALSE,-375.064862463429,-354.786256086098,20.278606377331,187.399054439742
"Cave",-2.5337891483828,0.268170984129089,-3.05939461897448,-2.00818367779112,FALSE,2.74457127973916,1.17076935997493,4.77416447236456,TRUE,0.741801351188142,1.08202096096838,2.18498614923861,TRUE,-457.356598971555,-425.513405915496,31.8431930560589,227.940917989306
"Cave",-1.76966940947962,0.30300885486518,-2.36355585201209,-1.17578296694714,TRUE,3.82591946296356,1.77723573827025,6.39490715652385,FALSE,1.10080187819148,1.33313005302193,2.52881536623848,TRUE,-271.05493054654,-263.609586733001,7.44534381353918,134.935103346805
"Cave",-2.32344132149935,0.307534726271148,-2.92619830898618,-1.72068433401252,TRUE,3.35260600669511,1.77663278123753,5.26256297803998,FALSE,1.11664652669194,1.3329038904728,2.29402767595336,TRUE,-873.041780490989,-848.918057473569,24.1237230174206,431.747859505213
"Cave",-2.57227536128732,0.335714049651661,-3.23026280770866,-1.91428791486597,TRUE,4.56858126297046,1.76647095396878,8.21860971081665,FALSE,1.34459724635229,1.32908651109278,2.86681176759421,TRUE,-844.076651353008,-809.7559630589,34.3206882941079,418.151168389903
"Cave",-1.86824287360169,0.265448365718481,-2.38851211016493,-1.34797363703845,TRUE,3.62172328946398,1.82799984752931,5.8154769867593,FALSE,0.929132942539469,1.35203544610684,2.41153000950834,TRUE,-468.98412466547,-455.654799865755,13.3293247997154,234.099421980956
"Cave",-2.35507663849599,0.290981281644,-2.92538947069353,-1.78476380629844,TRUE,2.00137315120603,1.09613592983231,3.06660820069155,TRUE,0.870623660271822,1.04696510440048,1.75117337825001,TRUE,-258.416416617206,-247.433258091126,10.9831585260795,125.985260428381
"Cave",-2.25370686711335,0.295812275747254,-2.8334882737628,-1.6739254604639,TRUE,2.83332560879923,1.31599761796746,4.7262761737102,TRUE,0.824036302603252,1.14716939375467,2.17400003995175,TRUE,-171.125137858022,-155.813113250017,15.3120246080044,85.2588497844104
"Cave",-1.93672044382291,0.2827394419948,-2.49087956714167,-1.38256132050415,TRUE,3.40689931790068,1.39435332835591,5.99037285050518,TRUE,0.992117952779826,1.18082739143192,2.44752382021201,TRUE,-175.22881447658,-166.096474250665,9.13234022591493,87.3245268505793
"Cave",-2.89405113914714,0.33845824687541,-3.55741711329351,-2.23068516500077,FALSE,2.99912635938198,1.54611606006315,4.76251671595667,FALSE,1.06805533528262,1.24342915361638,2.18231911414364,TRUE,-1027.44201810403,-989.303194166088,38.1388239379448,497.970082847086
"Cave",-1.68918850837753,0.232323594949125,-2.14453438723669,-1.23384262951838,TRUE,2.24066792333685,1.05570369903874,3.70184062758706,TRUE,0.788621331138503,1.02747442743785,1.92401679503768,TRUE,-117.297136028232,-106.627723507849,10.6694125203823,58.254834464133
"Cave",-1.7721768943154,0.244791588831737,-2.25195959214394,-1.29239419648686,TRUE,3.69079381583497,1.65727719656226,6.23443984741981,FALSE,0.917478338420929,1.2873527863652,2.49688603012228,TRUE,-622.494690589767,-605.182873710014,17.3118168797528,310.633182683512
